timestamp_utc,elapsed_s,cook_type,cook_name,mode,fan_speed_rpm,chamber_temp_f,effective_probe_temp_f,probe_source,esp32_probe_temp_f,inkbird_connected,inkbird_battery_pct,inkbird_internal_1_f,inkbird_internal_2_f,inkbird_internal_3_f,inkbird_internal_4_f,inkbird_ambient_f,inkbird_internal_1_raw_f,inkbird_internal_2_raw_f,inkbird_internal_3_raw_f,inkbird_internal_4_raw_f,inkbird_ambient_raw_f,drawer_closed,set_temperature_f,top_heater_duty_pct,bottom_heater_duty_pct,paused,fault
2026-09-17T23:31:22.111+00:00,0.010,manual,Manual cook,temp,2100,78.3,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,375.0,0.0,0.0,0,NONE
2026-09-17T23:31:22.852+00:00,0.752,manual,Manual cook,temp,2150,79.2,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:31:23.421+00:00,1.321,manual,Manual cook,temp,2250,78.8,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:31:24.320+00:00,2.219,manual,Manual cook,temp,2350,78.3,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,380.0,100.0,100.0,0,NONE
2026-09-17T23:31:24.863+00:00,2.762,manual,Manual cook,temp,2350,78.8,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:25.422+00:00,3.322,manual,Manual cook,temp,2350,78.8,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:26.421+00:00,4.320,manual,Manual cook,temp,2350,78.8,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:27.421+00:00,5.321,manual,Manual cook,temp,2350,78.8,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:28.421+00:00,6.320,manual,Manual cook,temp,2350,79.2,70.66,inkbird_lowest_internal,,1,80,71.47,71.36,71.23,70.66,69.8,71.27,71.36,71.33,71.26,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:29.421+00:00,7.320,manual,Manual cook,temp,2350,78.8,70.65,inkbird_lowest_internal,,1,80,71.47,71.37,71.24,70.65,69.8,71.27,71.37,71.34,71.25,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:30.421+00:00,8.320,manual,Manual cook,temp,2350,79.2,70.65,inkbird_lowest_internal,,1,80,71.47,71.37,71.24,70.65,69.8,71.27,71.37,71.34,71.25,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:31.421+00:00,9.320,manual,Manual cook,temp,2350,78.3,70.67,inkbird_lowest_internal,,1,80,71.46,71.37,71.24,70.67,69.8,71.26,71.37,71.34,71.27,69.8,1,395.0,100.0,100.0,0,NONE
2026-09-17T23:31:31.921+00:00,9.820,manual,Manual cook,temp,2350,78.3,70.67,inkbird_lowest_internal,,1,80,71.46,71.37,71.24,70.67,69.8,71.26,71.37,71.34,71.27,69.8,1,395.0,100.0,100.0,0,NONE
