timestamp_utc,elapsed_s,cook_type,cook_name,mode,fan_speed_rpm,chamber_temp_f,effective_probe_temp_f,probe_source,esp32_probe_temp_f,inkbird_connected,inkbird_battery_pct,inkbird_internal_1_f,inkbird_internal_2_f,inkbird_internal_3_f,inkbird_internal_4_f,inkbird_ambient_f,inkbird_internal_1_raw_f,inkbird_internal_2_raw_f,inkbird_internal_3_raw_f,inkbird_internal_4_raw_f,inkbird_ambient_raw_f,drawer_closed,set_temperature_f,top_heater_duty_pct,bottom_heater_duty_pct,paused,fault
2026-09-17T23:39:24.783+00:00,0.009,manual,Manual cook,temp,2100,79.2,70.42,inkbird_lowest_internal,,1,79,71.08,71.1,70.97,70.42,69.8,70.88,71.1,71.07,71.02,69.8,1,375.0,0.0,0.0,0,NONE
2026-09-17T23:39:25.478+00:00,0.704,manual,Manual cook,temp,2100,78.8,70.42,inkbird_lowest_internal,,1,79,71.08,71.1,70.97,70.42,69.8,70.88,71.1,71.07,71.02,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:25.978+00:00,1.204,manual,Manual cook,temp,2100,79.2,70.42,inkbird_lowest_internal,,1,79,71.08,71.1,70.97,70.42,69.8,70.88,71.1,71.07,71.02,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:26.980+00:00,2.206,manual,Manual cook,temp,2100,79.2,70.42,inkbird_lowest_internal,,1,79,71.08,71.1,70.97,70.42,69.8,70.88,71.1,71.07,71.02,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:27.978+00:00,3.205,manual,Manual cook,temp,2100,78.8,70.42,inkbird_lowest_internal,,1,79,71.08,71.1,70.97,70.42,69.8,70.88,71.1,71.07,71.02,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:28.979+00:00,4.205,manual,Manual cook,temp,2100,78.8,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.96,70.41,69.8,70.88,71.07,71.06,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:29.981+00:00,5.207,manual,Manual cook,temp,2100,78.3,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.96,70.41,69.8,70.88,71.07,71.06,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:30.978+00:00,6.204,manual,Manual cook,temp,2100,78.3,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.97,70.41,69.8,70.88,71.07,71.07,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:31.978+00:00,7.204,manual,Manual cook,temp,2100,78.8,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.97,70.41,69.8,70.88,71.07,71.07,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:32.978+00:00,8.204,manual,Manual cook,temp,2100,79.2,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.97,70.41,69.8,70.88,71.07,71.07,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:33.978+00:00,9.204,manual,Manual cook,temp,2100,78.3,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.97,70.41,69.8,70.88,71.07,71.07,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:34.979+00:00,10.205,manual,Manual cook,temp,2100,78.3,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.97,70.41,69.8,70.88,71.07,71.07,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:35.981+00:00,11.207,manual,Manual cook,temp,2100,78.8,70.41,inkbird_lowest_internal,,1,79,71.08,71.07,70.97,70.41,69.8,70.88,71.07,71.07,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:36.978+00:00,12.204,manual,Manual cook,temp,2100,79.2,70.41,inkbird_lowest_internal,,1,79,71.07,71.07,70.96,70.41,69.8,70.87,71.07,71.06,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:37.978+00:00,13.204,manual,Manual cook,temp,2100,79.2,70.41,inkbird_lowest_internal,,1,79,71.07,71.07,70.96,70.41,69.8,70.87,71.07,71.06,71.01,69.8,1,375.0,100.0,100.0,0,NONE
2026-09-17T23:39:38.478+00:00,13.704,manual,Manual cook,temp,2100,78.3,70.41,inkbird_lowest_internal,,1,79,71.07,71.07,70.96,70.41,69.8,70.87,71.07,71.06,71.01,69.8,1,375.0,100.0,100.0,0,NONE
